ride_id,ride_type,pickup_datetime,dropoff_datetime,pickup_location,dropoff_location,trip_distance_km,num_passengers,avg_carpoolers,fare_rs,payment_type,rate_type,carbon_emitted_kg,carbon_saved_kg
RIDE003928,Private,2025-02-17 08:00,2025-02-17 09:01,Tambaram,SRM University,55.7,1,,526.48,Card,Standard,10.694,0.0
RIDE003929,Private,2025-03-19 12:21,2025-03-19 13:06,Velachery,Chengalpattu Bus Stand,50.23,1,,468.94,Cash,Standard,9.644,0.0
RIDE003930,Private,2025-04-20 09:40,2025-04-20 10:25,Velachery,Chengalpattu Town,43.05,1,,413.87,Wallet,Standard,8.266,0.0
RIDE003931,Private,2025-02-04 06:49,2025-02-04 07:50,Guindy,Chengalpattu Bus Stand,62.29,1,,631.01,Card,Standard,11.96,0.0
RIDE003932,Carpool,2025-02-28 12:26,2025-02-28 13:29,Perungudi,Singaperumal Koil,52.73,2,1.9,350.93,Card,Shared,7.382,2.742
RIDE003933,Carpool,2025-01-12 22:03,2025-01-12 22:53,Guindy,SRM University,45.17,2,1.4,305.32,Wallet,Shared,6.324,2.349
RIDE003934,Private,2025-03-29 14:26,2025-03-29 15:04,Perungudi,Chengalpattu Town,35.02,1,,326.44,UPI,Standard,6.724,0.0
RIDE003935,Private,2025-02-17 10:57,2025-02-17 11:43,Mylapore,SRM University,41.18,1,,391.78,Card,Standard,7.907,0.0
RIDE003936,Carpool,2025-02-14 11:04,2025-02-14 12:10,T Nagar,Chengalpattu Town,55.03,3,2.4,343.51,Wallet,Shared,7.704,2.862
RIDE003937,Carpool,2025-02-26 13:50,2025-02-26 14:33,Perungudi,Chengalpattu Bus Stand,35.99,4,3.7,259.07,Card,Shared,5.039,1.871
RIDE003938,Carpool,2025-01-16 01:02,2025-01-16 01:57,Mylapore,Mahindra City,48.2,4,3.9,358.96,Card,Shared,6.748,2.506
RIDE003939,Carpool,2025-03-06 06:40,2025-03-06 07:39,Pallavaram,Chengalpattu Bus Stand,48.9,4,3.4,309.38,Wallet,Shared,6.846,2.543
RIDE003940,Private,2025-04-25 22:16,2025-04-25 23:16,Anna Nagar,Mahindra City,64.88,1,,649.78,UPI,Standard,12.457,0.0
RIDE003941,Private,2025-04-08 04:11,2025-04-08 05:13,Adyar,Mahindra City,62.74,1,,583.33,Card,Standard,12.046,0.0
RIDE003942,Private,2025-04-16 18:47,2025-04-16 19:40,Chromepet,SRM University,51.44,1,,570.44,Wallet,Standard,9.876,0.0
RIDE003943,Carpool,2025-04-15 23:24,2025-04-16 00:37,Mylapore,Chengalpattu Town,63.22,2,1.7,415.0,Cash,Shared,8.851,3.287
RIDE003944,Carpool,2025-02-09 04:33,2025-02-09 05:35,Perungudi,Chengalpattu Bus Stand,58.84,3,2.8,453.21,UPI,Shared,8.238,3.059
RIDE003945,Private,2025-03-21 17:53,2025-03-21 18:35,Tambaram,Singaperumal Koil,41.98,1,,402.5,UPI,Standard,8.06,0.0
RIDE003946,Private,2025-04-08 17:14,2025-04-08 18:01,OMR Sholinganallur,Mahindra City,47.71,1,,432.65,Cash,Standard,9.16,0.0
RIDE003947,Carpool,2025-03-28 04:30,2025-03-28 05:19,Mylapore,Chengalpattu Bus Stand,49.26,3,2.9,378.29,UPI,Shared,6.896,2.562
RIDE003948,Carpool,2025-03-10 18:48,2025-03-10 19:26,Anna Nagar,Chengalpattu Town,32.38,2,2.0,215.3,Cash,Shared,4.533,1.684
RIDE003949,Carpool,2025-01-25 06:59,2025-01-25 07:49,Chromepet,Singaperumal Koil,41.85,2,1.5,262.84,Wallet,Shared,5.859,2.176
RIDE003950,Private,2025-04-13 20:56,2025-04-13 21:34,Anna Nagar,Mahindra City,39.38,1,,418.38,Wallet,Standard,7.561,0.0
RIDE003951,Private,2025-03-01 17:19,2025-03-01 18:08,Perungudi,Chengalpattu Bus Stand,40.27,1,,383.82,Wallet,Standard,7.732,0.0
RIDE003952,Private,2025-03-14 22:03,2025-03-14 22:44,Anna Nagar,Mahindra City,35.2,1,,344.51,Card,Standard,6.758,0.0
RIDE003953,Carpool,2025-01-08 20:47,2025-01-08 21:41,Velachery,Singaperumal Koil,47.7,4,3.5,365.21,UPI,Shared,6.678,2.48
RIDE003954,Private,2025-04-03 02:48,2025-04-03 03:44,Tambaram,Singaperumal Koil,48.11,1,,486.22,Card,Standard,9.237,0.0
RIDE003955,Carpool,2025-04-16 15:31,2025-04-16 16:27,Chromepet,Chengalpattu Bus Stand,51.79,3,2.7,325.86,UPI,Shared,7.251,2.693
RIDE003956,Private,2025-02-15 18:06,2025-02-15 18:56,Anna Nagar,SRM University,48.52,1,,553.04,Wallet,Standard,9.316,0.0
RIDE003957,Private,2025-01-08 02:30,2025-01-08 03:33,T Nagar,Chengalpattu Bus Stand,58.74,1,,637.19,Wallet,Standard,11.278,0.0
RIDE003958,Carpool,2025-03-31 21:00,2025-03-31 21:28,T Nagar,Mahindra City,30.93,2,1.8,238.05,Cash,Shared,4.33,1.609
RIDE003959,Carpool,2025-04-05 23:05,2025-04-05 23:44,Anna Nagar,Chengalpattu Town,37.68,3,2.7,247.07,Card,Shared,5.275,1.96
RIDE003960,Carpool,2025-02-07 14:45,2025-02-07 15:16,OMR Sholinganallur,Chengalpattu Bus Stand,32.26,2,1.5,206.99,Cash,Shared,4.516,1.678
RIDE003961,Carpool,2025-01-08 01:47,2025-01-08 02:42,Pallavaram,Chengalpattu Town,44.61,4,3.9,268.62,Card,Shared,6.245,2.32
RIDE003962,Private,2025-02-28 09:31,2025-02-28 10:38,Chromepet,SRM University,63.33,1,,622.01,UPI,Standard,12.159,0.0
RIDE003963,Private,2025-02-01 00:09,2025-02-01 00:43,OMR Sholinganallur,Mahindra City,36.31,1,,398.98,Cash,Standard,6.972,0.0
RIDE003964,Private,2025-01-15 23:07,2025-01-15 23:38,T Nagar,Singaperumal Koil,30.03,1,,333.54,Wallet,Standard,5.766,0.0
RIDE003965,Private,2025-04-18 13:24,2025-04-18 14:39,Tambaram,SRM University,62.91,1,,636.03,Cash,Standard,12.079,0.0
RIDE003966,Private,2025-04-27 19:32,2025-04-27 20:13,Velachery,Chengalpattu Town,33.84,1,,358.2,Card,Standard,6.497,0.0
RIDE003967,Private,2025-02-28 12:57,2025-02-28 13:50,Pallavaram,Mahindra City,51.24,1,,531.7,Cash,Standard,9.838,0.0
RIDE003968,Private,2025-01-10 03:10,2025-01-10 03:40,Mylapore,SRM University,34.08,1,,391.47,UPI,Standard,6.543,0.0
RIDE003969,Carpool,2025-04-19 01:45,2025-04-19 02:58,Perungudi,Singaperumal Koil,59.35,3,3.0,428.68,Cash,Shared,8.309,3.086
RIDE003970,Private,2025-03-20 04:46,2025-03-20 05:37,Mylapore,SRM University,42.86,1,,389.71,Cash,Standard,8.229,0.0
RIDE003971,Private,2025-03-23 17:48,2025-03-23 18:33,Pallavaram,Singaperumal Koil,40.25,1,,378.61,Wallet,Standard,7.728,0.0
RIDE003972,Carpool,2025-03-14 19:37,2025-03-14 20:10,Mylapore,SRM University,36.49,3,3.0,240.58,Cash,Shared,5.109,1.897
RIDE003973,Private,2025-03-22 19:51,2025-03-22 20:27,Velachery,Chengalpattu Bus Stand,38.2,1,,415.13,Wallet,Standard,7.334,0.0
RIDE003974,Private,2025-02-17 06:28,2025-02-17 07:18,Anna Nagar,Singaperumal Koil,55.51,1,,513.16,UPI,Standard,10.658,0.0
RIDE003975,Private,2025-03-14 02:56,2025-03-14 04:11,Velachery,Singaperumal Koil,61.17,1,,603.47,Card,Standard,11.745,0.0
RIDE003976,Carpool,2025-01-17 11:37,2025-01-17 12:11,Adyar,Mahindra City,37.51,2,1.7,243.61,Card,Shared,5.251,1.951
RIDE003977,Carpool,2025-04-03 15:50,2025-04-03 16:42,Mylapore,SRM University,50.95,2,1.9,388.53,Card,Shared,7.133,2.649
RIDE003978,Carpool,2025-02-05 21:31,2025-02-05 22:15,Chromepet,Chengalpattu Town,40.94,4,3.7,252.44,UPI,Shared,5.732,2.128
RIDE003979,Private,2025-03-07 12:08,2025-03-07 12:47,Adyar,SRM University,35.01,1,,367.66,Cash,Standard,6.722,0.0
RIDE003980,Carpool,2025-03-22 20:33,2025-03-22 21:14,Guindy,Mahindra City,35.69,3,3.0,263.4,UPI,Shared,4.997,1.855
RIDE003981,Private,2025-04-13 21:42,2025-04-13 22:28,Adyar,Mahindra City,45.59,1,,461.67,UPI,Standard,8.753,0.0
RIDE003982,Carpool,2025-04-01 22:43,2025-04-01 23:33,Chromepet,SRM University,52.74,4,4.0,331.5,UPI,Shared,7.384,2.742
RIDE003983,Private,2025-01-19 06:53,2025-01-19 08:02,Velachery,Singaperumal Koil,56.66,1,,559.62,Cash,Standard,10.879,0.0
RIDE003984,Carpool,2025-02-18 09:58,2025-02-18 11:08,Adyar,Chengalpattu Bus Stand,64.4,3,3.0,461.76,Wallet,Shared,9.016,3.349
RIDE003985,Private,2025-03-08 00:24,2025-03-08 01:07,Pallavaram,Chengalpattu Bus Stand,40.54,1,,439.88,Wallet,Standard,7.784,0.0
RIDE003986,Carpool,2025-04-20 17:43,2025-04-20 18:35,Pallavaram,SRM University,42.3,2,1.7,275.92,Card,Shared,5.922,2.2
RIDE003987,Carpool,2025-03-02 09:25,2025-03-02 10:20,Velachery,Chengalpattu Town,50.22,3,2.8,322.45,UPI,Shared,7.031,2.611
RIDE003988,Carpool,2025-04-11 01:54,2025-04-11 02:55,Tambaram,Chengalpattu Town,64.44,3,2.7,470.88,Wallet,Shared,9.022,3.35
RIDE003989,Carpool,2025-03-29 19:36,2025-03-29 20:35,Velachery,Chengalpattu Bus Stand,49.55,3,2.5,379.83,Cash,Shared,6.937,2.577
RIDE003990,Private,2025-04-05 03:07,2025-04-05 04:11,Chromepet,Singaperumal Koil,59.85,1,,591.09,UPI,Standard,11.491,0.0
RIDE003991,Carpool,2025-04-24 06:26,2025-04-24 07:07,T Nagar,Chengalpattu Town,34.76,4,3.8,265.4,Wallet,Shared,4.866,1.808
RIDE003992,Private,2025-04-08 00:36,2025-04-08 01:28,Chromepet,Chengalpattu Bus Stand,44.48,1,,442.25,Wallet,Standard,8.54,0.0
RIDE003993,Private,2025-04-05 11:09,2025-04-05 12:05,Perungudi,SRM University,62.21,1,,595.57,Wallet,Standard,11.944,0.0
RIDE003994,Carpool,2025-03-20 22:10,2025-03-20 22:56,OMR Sholinganallur,Chengalpattu Town,40.93,3,2.6,299.02,Wallet,Shared,5.73,2.129
RIDE003995,Private,2025-04-05 09:16,2025-04-05 09:49,Guindy,Chengalpattu Town,32.33,1,,329.95,UPI,Standard,6.207,0.0
RIDE003996,Private,2025-03-14 09:02,2025-03-14 09:56,Mylapore,SRM University,49.49,1,,474.07,Wallet,Standard,9.502,0.0
RIDE003997,Carpool,2025-04-26 14:28,2025-04-26 15:06,Mylapore,Singaperumal Koil,30.73,4,4.0,191.63,Cash,Shared,4.302,1.598
RIDE003998,Carpool,2025-02-07 18:36,2025-02-07 19:23,Adyar,Singaperumal Koil,43.35,2,1.7,277.27,Wallet,Shared,6.069,2.254
RIDE003999,Carpool,2025-04-05 15:58,2025-04-05 17:07,Tambaram,Singaperumal Koil,56.78,2,1.9,403.9,Cash,Shared,7.949,2.953
RIDE004000,Carpool,2025-04-25 18:05,2025-04-25 19:07,Anna Nagar,Mahindra City,50.79,4,3.9,359.06,Card,Shared,7.111,2.641
RIDE004001,Private,2025-01-20 23:23,2025-01-21 00:26,Pallavaram,Chengalpattu Bus Stand,55.79,1,,605.41,Cash,Standard,10.712,0.0
RIDE004002,Carpool,2025-03-20 00:26,2025-03-20 01:35,T Nagar,Mahindra City,56.89,4,3.7,359.96,Cash,Shared,7.965,2.958
RIDE004003,Private,2025-04-26 04:02,2025-04-26 04:40,Tambaram,Chengalpattu Bus Stand,32.55,1,,323.04,UPI,Standard,6.25,0.0
RIDE004004,Private,2025-03-30 13:21,2025-03-30 14:19,OMR Sholinganallur,Chengalpattu Bus Stand,50.2,1,,492.32,Card,Standard,9.638,0.0
RIDE004005,Carpool,2025-01-07 00:23,2025-01-07 01:10,Anna Nagar,SRM University,43.95,2,1.9,293.32,Card,Shared,6.153,2.285
RIDE004006,Carpool,2025-01-14 17:06,2025-01-14 18:02,Guindy,Singaperumal Koil,59.11,3,2.4,387.71,Wallet,Shared,8.275,3.074
RIDE004007,Carpool,2025-02-07 08:38,2025-02-07 09:15,OMR Sholinganallur,Mahindra City,30.51,3,2.8,188.06,Cash,Shared,4.271,1.587
RIDE004008,Carpool,2025-04-23 12:11,2025-04-23 12:52,Chromepet,SRM University,40.63,4,3.4,316.6,UPI,Shared,5.688,2.113
RIDE004009,Carpool,2025-04-14 05:28,2025-04-14 06:40,Guindy,Chengalpattu Bus Stand,60.72,4,3.5,404.12,Cash,Shared,8.501,3.157
RIDE004010,Private,2025-03-24 20:39,2025-03-24 21:19,Velachery,Chengalpattu Town,34.68,1,,334.59,Cash,Standard,6.659,0.0
RIDE004011,Private,2025-01-19 08:06,2025-01-19 09:02,T Nagar,Chengalpattu Bus Stand,57.12,1,,523.38,Cash,Standard,10.967,0.0
RIDE004012,Private,2025-04-19 14:14,2025-04-19 15:06,OMR Sholinganallur,SRM University,43.3,1,,437.13,Wallet,Standard,8.314,0.0
RIDE004013,Private,2025-03-28 04:50,2025-03-28 05:24,T Nagar,Chengalpattu Town,34.59,1,,383.82,Wallet,Standard,6.641,0.0
RIDE004014,Private,2025-02-11 10:51,2025-02-11 11:40,Mylapore,Chengalpattu Bus Stand,40.23,1,,412.14,UPI,Standard,7.724,0.0
RIDE004015,Private,2025-03-13 03:08,2025-03-13 04:00,Anna Nagar,Chengalpattu Bus Stand,49.15,1,,534.67,Wallet,Standard,9.437,0.0
RIDE004016,Private,2025-02-23 05:38,2025-02-23 06:16,Anna Nagar,SRM University,32.68,1,,352.17,Wallet,Standard,6.275,0.0
RIDE004017,Carpool,2025-02-18 19:51,2025-02-18 20:32,Velachery,SRM University,39.37,4,3.5,258.34,Wallet,Shared,5.512,2.047
RIDE004018,Private,2025-04-03 13:18,2025-04-03 13:55,Chromepet,Chengalpattu Town,39.36,1,,385.27,Wallet,Standard,7.557,0.0
RIDE004019,Carpool,2025-03-02 22:12,2025-03-02 23:15,Velachery,Singaperumal Koil,51.23,4,3.7,398.91,Wallet,Shared,7.172,2.664
RIDE004020,Private,2025-02-17 12:02,2025-02-17 12:59,OMR Sholinganallur,Chengalpattu Town,58.45,1,,662.38,Cash,Standard,11.222,0.0
RIDE004021,Private,2025-01-11 00:29,2025-01-11 01:15,Anna Nagar,SRM University,40.64,1,,377.69,UPI,Standard,7.803,0.0
RIDE004022,Private,2025-04-01 15:26,2025-04-01 16:15,Perungudi,Chengalpattu Bus Stand,43.53,1,,459.28,Wallet,Standard,8.358,0.0
RIDE004023,Carpool,2025-01-23 09:09,2025-01-23 09:55,OMR Sholinganallur,SRM University,46.34,4,3.6,288.49,Card,Shared,6.488,2.409
RIDE004024,Carpool,2025-04-26 22:45,2025-04-26 23:37,Velachery,Mahindra City,45.36,2,1.7,341.28,Card,Shared,6.35,2.359
RIDE004025,Carpool,2025-03-31 18:22,2025-03-31 18:49,Mylapore,Singaperumal Koil,30.32,3,2.8,227.52,Card,Shared,4.245,1.576
RIDE004026,Private,2025-03-02 10:02,2025-03-02 11:05,Mylapore,Chengalpattu Town,59.92,1,,628.21,UPI,Standard,11.505,0.0
RIDE004027,Carpool,2025-02-06 00:52,2025-02-06 01:21,T Nagar,SRM University,30.11,4,3.8,214.47,Cash,Shared,4.215,1.566
RIDE004028,Carpool,2025-01-08 10:45,2025-01-08 11:34,Guindy,Chengalpattu Bus Stand,44.03,3,2.5,339.13,Card,Shared,6.164,2.29
RIDE004029,Carpool,2025-04-30 08:18,2025-04-30 09:16,Mylapore,Chengalpattu Town,47.15,2,2.0,367.33,Card,Shared,6.601,2.452
RIDE004030,Carpool,2025-02-22 20:54,2025-02-22 21:41,Adyar,Chengalpattu Bus Stand,40.51,2,1.9,290.39,Wallet,Shared,5.671,2.107
RIDE004031,Carpool,2025-03-18 07:50,2025-03-18 08:32,Mylapore,Singaperumal Koil,43.05,3,2.8,286.99,Cash,Shared,6.027,2.239
RIDE004032,Private,2025-01-17 14:24,2025-01-17 15:24,Pallavaram,SRM University,64.94,1,,630.53,UPI,Standard,12.468,0.0
RIDE004033,Private,2025-01-30 18:24,2025-01-30 19:11,Guindy,Singaperumal Koil,45.59,1,,489.1,UPI,Standard,8.753,0.0
RIDE004034,Private,2025-04-06 21:25,2025-04-06 22:25,Anna Nagar,Chengalpattu Town,49.04,1,,543.35,UPI,Standard,9.416,0.0
RIDE004035,Carpool,2025-03-10 21:43,2025-03-10 22:41,Chromepet,Singaperumal Koil,48.44,4,3.6,302.5,Wallet,Shared,6.782,2.518
RIDE004036,Carpool,2025-01-13 17:52,2025-01-13 18:45,Perungudi,Mahindra City,56.6,4,3.4,358.89,Cash,Shared,7.924,2.943
RIDE004037,Private,2025-03-14 02:03,2025-03-14 03:16,OMR Sholinganallur,Chengalpattu Town,62.91,1,,682.16,UPI,Standard,12.079,0.0
RIDE004038,Private,2025-04-04 04:07,2025-04-04 04:46,Adyar,Singaperumal Koil,31.73,1,,344.58,Wallet,Standard,6.092,0.0
RIDE004039,Carpool,2025-03-11 05:15,2025-03-11 06:30,T Nagar,Singaperumal Koil,64.67,3,3.0,468.27,Wallet,Shared,9.054,3.363
RIDE004040,Private,2025-01-20 20:04,2025-01-20 20:39,Velachery,Chengalpattu Bus Stand,32.56,1,,300.48,UPI,Standard,6.252,0.0
RIDE004041,Carpool,2025-01-17 18:49,2025-01-17 19:46,T Nagar,Chengalpattu Town,56.14,4,3.8,427.97,Cash,Shared,7.86,2.919
RIDE004042,Private,2025-01-29 03:32,2025-01-29 04:27,Adyar,Chengalpattu Town,47.51,1,,465.1,Wallet,Standard,9.122,0.0
RIDE004043,Carpool,2025-03-12 04:50,2025-03-12 05:33,Chromepet,SRM University,39.49,3,2.8,284.26,Wallet,Shared,5.529,2.053
RIDE004044,Carpool,2025-02-23 08:59,2025-02-23 09:58,T Nagar,SRM University,64.0,4,3.5,489.41,Wallet,Shared,8.96,3.328
RIDE004045,Private,2025-04-30 05:57,2025-04-30 07:06,Velachery,Chengalpattu Town,64.28,1,,698.51,Card,Standard,12.342,0.0
RIDE004046,Private,2025-04-28 05:50,2025-04-28 06:32,Pallavaram,Singaperumal Koil,40.64,1,,409.27,Wallet,Standard,7.803,0.0
RIDE004047,Carpool,2025-02-08 07:37,2025-02-08 08:36,T Nagar,Singaperumal Koil,49.97,4,4.0,325.71,UPI,Shared,6.996,2.598
RIDE004048,Private,2025-03-02 22:49,2025-03-03 00:06,Guindy,SRM University,62.54,1,,659.29,Card,Standard,12.008,0.0
RIDE004049,Carpool,2025-03-22 08:45,2025-03-22 09:37,Chromepet,Chengalpattu Town,45.32,2,1.9,332.47,UPI,Shared,6.345,2.356
RIDE004050,Carpool,2025-01-23 07:06,2025-01-23 08:11,Perungudi,Chengalpattu Bus Stand,62.63,3,3.0,398.89,Card,Shared,8.768,3.257
RIDE004051,Private,2025-01-03 00:35,2025-01-03 01:24,Perungudi,Chengalpattu Bus Stand,50.66,1,,544.19,Wallet,Standard,9.727,0.0
RIDE004052,Private,2025-03-31 02:48,2025-03-31 04:01,Guindy,SRM University,60.86,1,,596.49,Card,Standard,11.685,0.0
RIDE004053,Private,2025-03-03 11:07,2025-03-03 11:43,Mylapore,Singaperumal Koil,33.37,1,,344.62,Cash,Standard,6.407,0.0
RIDE004054,Carpool,2025-02-16 12:36,2025-02-16 13:25,Perungudi,Chengalpattu Town,53.34,4,3.5,400.93,UPI,Shared,7.468,2.773
RIDE004055,Carpool,2025-04-15 05:34,2025-04-15 06:35,Chromepet,Singaperumal Koil,58.24,4,3.5,351.02,Wallet,Shared,8.154,3.028
RIDE004056,Private,2025-04-21 00:36,2025-04-21 01:22,Chromepet,SRM University,48.29,1,,476.58,UPI,Standard,9.272,0.0
RIDE004057,Private,2025-04-03 16:43,2025-04-03 17:43,Mylapore,Mahindra City,52.9,1,,497.4,Card,Standard,10.157,0.0
RIDE004058,Private,2025-02-08 11:48,2025-02-08 12:48,Pallavaram,SRM University,60.69,1,,657.19,Cash,Standard,11.652,0.0
RIDE004059,Carpool,2025-04-10 22:16,2025-04-10 23:08,Perungudi,Chengalpattu Bus Stand,56.89,4,3.6,351.13,Cash,Shared,7.965,2.958
RIDE004060,Private,2025-03-10 07:30,2025-03-10 08:34,OMR Sholinganallur,Singaperumal Koil,59.67,1,,608.81,Cash,Standard,11.457,0.0
RIDE004061,Carpool,2025-02-26 00:05,2025-02-26 00:46,Adyar,SRM University,40.06,4,3.4,294.04,Card,Shared,5.608,2.084
RIDE004062,Carpool,2025-04-25 22:24,2025-04-25 23:40,Pallavaram,Chengalpattu Bus Stand,62.27,3,2.7,483.16,Card,Shared,8.718,3.238
RIDE004063,Private,2025-01-05 09:39,2025-01-05 10:16,Pallavaram,Singaperumal Koil,34.76,1,,398.53,UPI,Standard,6.674,0.0
RIDE004064,Private,2025-01-30 03:32,2025-01-30 04:10,Anna Nagar,Chengalpattu Bus Stand,42.36,1,,450.35,Wallet,Standard,8.133,0.0
RIDE004065,Private,2025-03-16 21:39,2025-03-16 22:19,OMR Sholinganallur,Singaperumal Koil,39.82,1,,456.77,Card,Standard,7.645,0.0
RIDE004066,Private,2025-01-03 09:30,2025-01-03 10:24,OMR Sholinganallur,Singaperumal Koil,58.56,1,,586.1,UPI,Standard,11.244,0.0
RIDE004067,Carpool,2025-03-06 12:43,2025-03-06 13:32,Perungudi,SRM University,48.17,4,3.6,308.24,Cash,Shared,6.744,2.505
RIDE004068,Carpool,2025-03-06 18:41,2025-03-06 19:40,OMR Sholinganallur,Singaperumal Koil,52.58,2,1.4,352.14,Card,Shared,7.361,2.734
RIDE004069,Carpool,2025-04-03 00:43,2025-04-03 01:13,Perungudi,Mahindra City,30.89,4,3.7,216.38,Wallet,Shared,4.325,1.606
RIDE004070,Private,2025-01-07 18:26,2025-01-07 19:18,T Nagar,Singaperumal Koil,48.92,1,,547.09,Card,Standard,9.393,0.0
RIDE004071,Private,2025-01-13 07:43,2025-01-13 08:20,Pallavaram,Singaperumal Koil,35.29,1,,319.63,Cash,Standard,6.776,0.0
RIDE004072,Carpool,2025-01-26 05:56,2025-01-26 06:32,Mylapore,Chengalpattu Town,30.14,4,3.9,218.23,UPI,Shared,4.22,1.567
RIDE004073,Carpool,2025-03-21 00:41,2025-03-21 01:34,OMR Sholinganallur,Mahindra City,55.37,3,3.0,348.27,Wallet,Shared,7.752,2.879
RIDE004074,Carpool,2025-01-25 11:50,2025-01-25 12:57,T Nagar,Mahindra City,55.44,3,2.4,335.65,UPI,Shared,7.762,2.882
RIDE004075,Private,2025-03-10 12:12,2025-03-10 13:02,Pallavaram,Mahindra City,49.72,1,,499.3,Wallet,Standard,9.546,0.0
RIDE004076,Carpool,2025-03-25 11:52,2025-03-25 12:20,Adyar,SRM University,31.4,2,1.7,194.89,Card,Shared,4.396,1.633
RIDE004077,Carpool,2025-01-25 11:21,2025-01-25 12:00,Guindy,Mahindra City,40.06,4,3.5,295.95,UPI,Shared,5.608,2.084
RIDE004078,Carpool,2025-01-15 07:45,2025-01-15 08:27,T Nagar,Chengalpattu Town,47.39,3,2.9,324.82,Card,Shared,6.635,2.464
RIDE004079,Private,2025-04-13 21:41,2025-04-13 22:29,Chromepet,Chengalpattu Town,43.63,1,,493.65,Cash,Standard,8.377,0.0
RIDE004080,Carpool,2025-04-03 21:25,2025-04-03 22:07,Pallavaram,Singaperumal Koil,39.82,4,3.5,290.22,Cash,Shared,5.575,2.07
RIDE004081,Carpool,2025-03-15 12:22,2025-03-15 13:16,Anna Nagar,Mahindra City,50.99,4,3.6,332.51,Wallet,Shared,7.139,2.651
RIDE004082,Carpool,2025-03-28 18:53,2025-03-28 19:55,Mylapore,Singaperumal Koil,61.79,3,2.7,398.45,UPI,Shared,8.651,3.213
RIDE004083,Carpool,2025-04-01 16:41,2025-04-01 17:30,Mylapore,Chengalpattu Town,45.8,4,3.6,316.69,Cash,Shared,6.412,2.382
RIDE004084,Carpool,2025-04-01 16:00,2025-04-01 17:14,Pallavaram,Singaperumal Koil,61.31,2,1.8,368.14,Cash,Shared,8.583,3.189
RIDE004085,Private,2025-04-20 09:37,2025-04-20 10:36,Velachery,Chengalpattu Bus Stand,60.93,1,,646.44,UPI,Standard,11.699,0.0
RIDE004086,Carpool,2025-01-08 04:57,2025-01-08 05:43,Pallavaram,Mahindra City,37.55,4,3.6,261.32,Card,Shared,5.257,1.953
RIDE004087,Carpool,2025-03-13 13:31,2025-03-13 14:26,Tambaram,Mahindra City,48.57,4,3.5,331.21,UPI,Shared,6.8,2.525
RIDE004088,Private,2025-02-07 17:08,2025-02-07 17:43,Guindy,Chengalpattu Town,34.42,1,,370.53,Wallet,Standard,6.609,0.0
RIDE004089,Carpool,2025-04-27 17:53,2025-04-27 18:49,Tambaram,Singaperumal Koil,51.31,3,2.4,385.14,UPI,Shared,7.183,2.669
RIDE004090,Carpool,2025-04-04 13:47,2025-04-04 14:42,Guindy,Singaperumal Koil,56.88,2,1.5,354.44,Cash,Shared,7.963,2.958
RIDE004091,Private,2025-04-22 23:27,2025-04-23 00:27,Chromepet,Mahindra City,50.74,1,,532.11,Cash,Standard,9.742,0.0
RIDE004092,Private,2025-03-27 12:19,2025-03-27 12:49,T Nagar,Chengalpattu Town,31.63,1,,352.34,Cash,Standard,6.073,0.0
RIDE004093,Carpool,2025-03-10 11:50,2025-03-10 12:51,Adyar,Mahindra City,56.03,3,2.4,390.94,Wallet,Shared,7.844,2.914
RIDE004094,Private,2025-03-11 07:30,2025-03-11 08:00,Guindy,SRM University,32.01,1,,332.55,Wallet,Standard,6.146,0.0
RIDE004095,Private,2025-04-08 14:05,2025-04-08 15:16,OMR Sholinganallur,Chengalpattu Town,59.02,1,,540.47,Cash,Standard,11.332,0.0
RIDE004096,Carpool,2025-04-03 13:03,2025-04-03 14:00,Adyar,SRM University,57.5,2,1.8,433.36,Wallet,Shared,8.05,2.99
RIDE004097,Carpool,2025-04-26 22:51,2025-04-26 23:36,Guindy,Singaperumal Koil,45.91,2,1.8,300.3,UPI,Shared,6.427,2.388
RIDE004098,Private,2025-03-09 14:03,2025-03-09 15:18,OMR Sholinganallur,Chengalpattu Bus Stand,62.84,1,,630.16,UPI,Standard,12.065,0.0
RIDE004099,Carpool,2025-02-20 16:43,2025-02-20 17:26,Mylapore,Mahindra City,36.46,2,1.8,219.96,Wallet,Shared,5.104,1.896
RIDE004100,Private,2025-04-17 16:26,2025-04-17 17:04,Perungudi,Chengalpattu Bus Stand,33.53,1,,323.91,Cash,Standard,6.438,0.0
RIDE004101,Private,2025-02-25 15:08,2025-02-25 16:00,Mylapore,Mahindra City,45.68,1,,503.27,UPI,Standard,8.771,0.0
RIDE004102,Private,2025-02-07 01:34,2025-02-07 02:40,Mylapore,SRM University,56.94,1,,624.98,Card,Standard,10.932,0.0
RIDE004103,Carpool,2025-03-21 22:30,2025-03-21 23:32,Mylapore,Chengalpattu Town,52.13,3,2.8,396.87,Cash,Shared,7.298,2.711
RIDE004104,Private,2025-01-31 02:23,2025-01-31 03:07,Adyar,SRM University,36.75,1,,398.51,Cash,Standard,7.056,0.0
RIDE004105,Private,2025-01-26 21:01,2025-01-26 21:56,Anna Nagar,SRM University,51.56,1,,472.11,Wallet,Standard,9.9,0.0
RIDE004106,Private,2025-04-19 22:23,2025-04-19 23:08,Chromepet,Singaperumal Koil,38.41,1,,411.63,Wallet,Standard,7.375,0.0
RIDE004107,Carpool,2025-02-20 18:20,2025-02-20 19:02,Tambaram,Singaperumal Koil,46.12,2,1.7,354.51,Card,Shared,6.457,2.398
